,Unnamed: 0,id,observed_on,description,latitude,longitude,map_scale,timeframe,species_guess,user_id,taxon_id,created_at,updated_at,place_guess,id_please,observed_on_string,iconic_taxon_id,num_identification_agreements,num_identification_disagreements,time_observed_at,time_zone,location_is_exact,delta,positional_accuracy,private_latitude,private_longitude,geoprivacy,quality_grade,positioning_method,positioning_device,out_of_range,license,uri,observation_photos_count,comments_count,zic_time_zone,oauth_application_id,observation_sounds_count,identifications_count,captive,community_taxon_id,site_id,old_uuid,public_positional_accuracy,mappable,cached_votes_total,last_indexed_at,private_place_guess,uuid,taxon_geoprivacy,short_description,user_login,iconic_taxon_name,tag_list,faves_count,created_at_utc,updated_at_utc,time_observed_at_utc,owners_identification_from_vision,user,taxon_name,rank,ancestry,common_name,common_name_id,common_name_name,is_valid,lexicon,rank_level,medium_photo_url,coordinates_obscured,tree_health
540,540,68987311,2021-02-01,blank,49.2078633333,-124.0411528333,,,western redcedar,2853295,48252,2021-02-03T02:50:30.343Z,2021-02-03T06:41:24.607Z,"Nanaimo Pky, Nanaimo, BC, CA",False,Mon Feb 01 2021 12:44:59 GMT-0800 (PST),47126,1,0,2021-02-01T20:44:59.000Z,Pacific Time (US & Canada),False,False,24.0,,,,research,,,,CC-BY-NC,https://www.inaturalist.org/observations/68987311,4,0,America/Los_Angeles,3.0,0,2,False,48252.0,5.0,,24.0,True,0,2021-03-05T10:04:17.996Z,,cd643606-fa32-4598-bb4e-340359f184e4,open,,joelruss,Plantae,[],0,2021-02-03T02:50:30.343Z,2021-02-03T06:41:24.607Z,2021-02-01T20:44:59.000Z,True,"{'login': 'joelruss', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/2853295/thumb.jpg?1589756637'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/111841149/medium.jpg?1612320651,,healthy
541,541,68986033,2021-02-02,Yellowing and browning leafs. Soil is waterlogged in the park. ,49.213073730299996,-123.141693115,,,western redcedar,2823934,48252,2021-02-03T02:12:13.202Z,2021-02-05T13:01:41.019Z,"Vancouver, BC V6P 2N9, Canada",False,2021-02-02 2:06:41 PM PST,47126,1,0,2021-02-02T14:06:41.000Z,UTC,False,False,,,,,research,gps,gps,,,https://www.inaturalist.org/observations/68986033,6,0,Etc/UTC,2.0,0,2,False,48252.0,1.0,,,True,0,2021-02-25T17:38:47.327Z,,21d4c9d1-5889-42f0-80b0-c2c575b9bfb4,open,Yellowing and browning leafs. Soil is waterlogged in the park. ,raduscurtescu,Plantae,[],0,2021-02-03T02:12:13.202Z,2021-02-05T13:01:41.019Z,2021-02-02T14:06:41.000Z,True,"{'login': 'raduscurtescu', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/2823934/thumb.jpeg?1587698381'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://static.inaturalist.org/photos/111838348/medium.jpeg?1612318341,,healthy
542,542,68985916,2021-02-02,Soil is waterlogged in the park,49.2124328611,-123.14756774889999,,,western redcedar,2823934,48252,2021-02-03T02:08:00.567Z,2021-02-03T06:47:46.318Z,"Marpole, Vancouver, BC, Canada",False,2021-02-02 2:03:18 PM PST,47126,1,0,2021-02-02T14:03:18.000Z,UTC,False,False,,,,,research,,,,,https://www.inaturalist.org/observations/68985916,4,0,Etc/UTC,2.0,0,2,False,48252.0,1.0,,,True,0,2021-02-25T17:38:47.327Z,,894432ba-e5b5-4f66-abc9-81bec3d4bbe1,open,Soil is waterlogged in the park,raduscurtescu,Plantae,[],0,2021-02-03T02:08:00.567Z,2021-02-03T06:47:46.318Z,2021-02-02T14:03:18.000Z,True,"{'login': 'raduscurtescu', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/2823934/thumb.jpeg?1587698381'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://static.inaturalist.org/photos/111838082/medium.jpeg?1612318088,,brown
543,543,68984736,2020-06-16,"Tree seen on the trail. A red cedar, perhaps?",49.3550097233,-123.0093143508,,,western redcedar,3842375,48252,2021-02-03T01:38:40.261Z,2021-02-08T22:58:01.664Z,"Bone Creek Works Yard, North Vancouver, BC V7J, Canada",False,2020-06-16,47126,2,0,,UTC,False,False,274.0,,,,research,,,,,https://www.inaturalist.org/observations/68984736,1,0,Etc/UTC,2.0,0,3,False,48252.0,1.0,,274.0,True,0,2021-03-02T19:05:32.576Z,,b3bb9880-acab-4812-9711-07243c204aae,open,"Tree seen on the trail. A red cedar, perhaps?",jascha_bull,Plantae,[],0,2021-02-03T01:38:40.261Z,2021-02-08T22:58:01.664Z,,False,"{'login': 'jascha_bull', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/3842375/thumb.jpeg?1613698897'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://static.inaturalist.org/photos/111835955/medium.jpeg?1612316325,,dead
544,544,68983264,2021-02-02,blank,49.209934234399995,-123.14503479,,,western redcedar,2823934,48252,2021-02-03T01:03:39.879Z,2021-02-05T13:02:04.314Z,"Vancouver, BC V6P 5E6, Canada",False,2021-02-02 1:40:57 PM PST,47126,1,0,2021-02-02T13:40:57.000Z,UTC,False,False,,,,,research,,,,,https://www.inaturalist.org/observations/68983264,2,0,Etc/UTC,2.0,0,2,False,48252.0,1.0,,,True,0,2021-02-25T17:38:47.327Z,,82b6e3a4-9a18-494c-a08b-04b293c9c9f1,open,,raduscurtescu,Plantae,[],0,2021-02-03T01:03:39.879Z,2021-02-05T13:02:04.314Z,2021-02-02T13:40:57.000Z,True,"{'login': 'raduscurtescu', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/2823934/thumb.jpeg?1587698381'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://static.inaturalist.org/photos/111833235/medium.jpeg?1612314236,,healthy
545,545,68982848,2021-02-02,blank,45.4782466667,-122.6722033333,,,western redcedar,3064171,48252,2021-02-03T00:50:43.811Z,2021-02-03T17:02:53.926Z,"S Macadam Ave, Portland, OR, US",False,Tue Feb 02 2021 14:13:14 GMT-0800 (PST),47126,2,0,2021-02-02T22:13:14.000Z,Pacific Time (US & Canada),False,False,,,,,research,,,,CC-BY-NC,https://www.inaturalist.org/observations/68982848,2,0,America/Los_Angeles,3.0,0,3,False,48252.0,1.0,,,True,0,2021-03-04T21:37:31.748Z,,04797dc6-4179-47d6-933d-1086e0bd64e7,open,,fernsibley,Plantae,[],0,2021-02-03T00:50:43.811Z,2021-02-03T17:02:53.926Z,2021-02-02T22:13:14.000Z,True,"{'login': 'fernsibley', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/3064171/thumb.jpg?1590468328'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/111832357/medium.jpg?1612313460,,healthy
546,546,68982233,2021-02-02,blank,49.210277777799995,-123.14444444440001,,,western redcedar,2823934,48252,2021-02-03T00:31:30.394Z,2021-02-03T19:07:27.348Z,"Vancouver, BC V6P 2V7, Canada",False,2021-02-02 1:39:00 PM PST,47126,1,0,2021-02-02T13:39:00.000Z,UTC,False,False,,,,,research,,,,,https://www.inaturalist.org/observations/68982233,4,0,Etc/UTC,2.0,0,2,False,48252.0,1.0,,,True,0,2021-02-25T17:38:47.327Z,,d0a4cb18-73c3-42c9-88b3-35718d5f6348,open,,raduscurtescu,Plantae,[],0,2021-02-03T00:31:30.394Z,2021-02-03T19:07:27.348Z,2021-02-02T13:39:00.000Z,True,"{'login': 'raduscurtescu', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/2823934/thumb.jpeg?1587698381'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://static.inaturalist.org/photos/111831210/medium.jpeg?1612312313,,healthy
547,547,68979803,2021-02-01,blank,48.9707228374,-123.7958977621,,,Western Redcedar,3029117,48252,2021-02-02T23:26:59.715Z,2021-02-02T23:27:00.031Z,"Ladysmith, BC, Canada",False,2021/02/01 2:44 PM PST,47126,0,0,2021-02-01T22:44:00.000Z,Pacific Time (US & Canada),False,False,2.0,,,,needs_id,,,,CC-BY-NC,https://www.inaturalist.org/observations/68979803,1,0,America/Los_Angeles,,0,1,False,,1.0,,2.0,True,0,2021-02-02T23:27:00.851Z,,bd668027-8761-48c3-b110-77f6c31026a6,open,,pacificwhitesideddolphin,Plantae,[],0,2021-02-02T23:26:59.715Z,2021-02-02T23:27:00.031Z,2021-02-01T22:44:00.000Z,True,"{'login': 'pacificwhitesideddolphin', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/3029117/thumb.jpg?1590200948'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/111825656/medium.jpeg?1612307503,,healthy
548,548,68977974,2021-02-02,blank,45.5768583333,-122.11629450000001,,,western redcedar,2033390,48252,2021-02-02T22:33:38.869Z,2021-02-17T05:47:49.083Z,"Multnomah Creek, Corbett, OR, US",False,Tue Feb 02 2021 14:06:40 GMT-0800 (PST),47126,1,0,2021-02-02T22:06:40.000Z,Pacific Time (US & Canada),False,False,116.0,,,,research,,,,CC0,https://www.inaturalist.org/observations/68977974,1,0,America/Los_Angeles,3.0,0,2,False,48252.0,1.0,,116.0,True,0,2021-02-17T05:47:55.983Z,,635999a0-9cab-4658-b752-7d347b3bef46,open,,chrisleearm,Plantae,[],0,2021-02-02T22:33:38.869Z,2021-02-17T05:47:49.083Z,2021-02-02T22:06:40.000Z,True,"{'login': 'chrisleearm', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/2033390/thumb.jpg?1563759623'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/111823369/medium.jpg?1612305237,,healthy
549,549,68970554,2021-02-02,blank,53.268321666700004,-131.9984133333,,,western redcedar,309220,48252,2021-02-02T19:29:01.722Z,2021-02-03T16:14:10.318Z,"Skidegate Indian Reserve 1, Queen Charlotte, BC, CA",False,Tue Feb 02 2021 10:07:22 GMT-0800 (PST),47126,1,0,2021-02-02T18:07:22.000Z,Pacific Time (US & Canada),False,False,6787.0,,,,research,,,,CC-BY,https://www.inaturalist.org/observations/68970554,2,0,America/Los_Angeles,3.0,0,2,False,48252.0,5.0,,6787.0,True,0,2021-03-04T17:59:28.388Z,,e491911c-97d9-42d1-a29d-6b9cc32a6f01,open,,carita,Plantae,[],0,2021-02-02T19:29:01.722Z,2021-02-03T16:14:10.318Z,2021-02-02T18:07:22.000Z,True,"{'login': 'carita', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/309220/thumb.jpeg?1475530463'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/111810614/medium.jpg?1612294150,,dead
550,550,68970545,2021-02-02,blank,53.2591083333,-132.0074472167,,,,309220,48252,2021-02-02T19:28:42.019Z,2021-02-02T19:28:56.636Z,"Haida Gwaii, Tlell, BC, CA",False,Tue Feb 02 2021 10:07:40 GMT-0800 (PST),47126,0,0,2021-02-02T18:07:40.000Z,Pacific Time (US & Canada),False,False,10.0,,,,needs_id,,,,CC-BY,https://www.inaturalist.org/observations/68970545,1,0,America/Los_Angeles,3.0,0,1,False,,5.0,,10.0,True,0,2021-02-02T22:09:45.357Z,,e7945dfb-90fe-4234-aa78-760e8900165e,open,,carita,Plantae,[],0,2021-02-02T19:28:42.019Z,2021-02-02T19:28:56.636Z,2021-02-02T18:07:40.000Z,True,"{'login': 'carita', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/309220/thumb.jpeg?1475530463'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/111810597/medium.jpg?1612294133,,dead
551,551,68959400,2021-02-02,blank,50.73492736,-3.5375535000000005,,,western redcedar,2060942,48252,2021-02-02T13:32:57.496Z,2021-02-02T17:21:06.217Z,"Exeter EX4 4RQ, UK",False,2021-02-02 1:13:37 PM GMT,47126,1,0,2021-02-02T13:13:37.000Z,UTC,False,False,7.0,,,,needs_id,,,,CC-BY-NC,https://www.inaturalist.org/observations/68959400,2,0,Etc/UTC,2.0,0,2,False,47375.0,1.0,,7.0,True,0,2021-02-05T17:52:55.814Z,,3866b82a-87b5-4e1a-981f-10a9ea446a4e,open,,frankier101,Plantae,[],0,2021-02-02T13:32:57.496Z,2021-02-02T17:21:06.217Z,2021-02-02T13:13:37.000Z,,"{'login': 'frankier101', 'user_icon_url': None}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/111790021/medium.jpeg?1612272781,,healthy
552,552,68952796,2017-09-23,blank,49.381978585,-126.0896495019,,,western redcedar,408815,48252,2021-02-02T07:08:03.780Z,2021-02-02T22:09:04.542Z,"Alberni-Clayoquot, BC, Canada",False,2017/09/23 9:37 AM PDT,47126,1,0,2017-09-23T16:37:00.000Z,Pacific Time (US & Canada),False,False,7813.0,,,,research,,,,CC-BY-NC,https://www.inaturalist.org/observations/68952796,1,1,America/Los_Angeles,,0,2,False,48252.0,1.0,,7813.0,True,0,2021-03-05T12:10:25.032Z,,2bba8b18-d4da-439c-a243-191622ad6129,open,,iancruickshank,Plantae,[],0,2021-02-02T07:08:03.780Z,2021-02-02T22:09:04.542Z,2017-09-23T16:37:00.000Z,False,"{'login': 'iancruickshank', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/408815/thumb.jpg?1500588801'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/111777608/medium.jpeg?1612249594,,dead
553,553,68952578,2021-01-31,blank,47.7337559547,-122.2553678847,,,western redcedar,1213477,48252,2021-02-02T06:57:25.969Z,2021-02-03T03:18:03.978Z,"Kenmore, WA, USA",False,2021/01/31 1:40 PM PST,47126,1,0,2021-01-31T21:40:00.000Z,Pacific Time (US & Canada),False,False,37.0,,,,research,,,,CC-BY-NC,https://www.inaturalist.org/observations/68952578,1,0,America/Los_Angeles,,0,2,False,48252.0,1.0,,37.0,True,0,2021-03-04T23:44:34.473Z,,b81c3df2-f11a-44ec-b1a2-15cadbe80324,open,,edkeddy,Plantae,[],0,2021-02-02T06:57:25.969Z,2021-02-03T03:18:03.978Z,2021-01-31T21:40:00.000Z,True,"{'login': 'edkeddy', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/1213477/thumb.jpg?1537152401'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/111775642/medium.jpg?1612246492,,brown
554,554,68942999,2021-02-01,blank,48.47741667,-123.34063,,,western redcedar,3953586,48252,2021-02-02T02:09:40.473Z,2021-02-02T04:09:38.418Z,"Mount Douglas Crossing Rd, Victoria, BC, CA",False,Mon Feb 01 2021 15:07:17 GMT-0800 (PST),47126,2,0,2021-02-01T15:07:17.000Z,UTC,False,False,6.0,,,,research,,,,CC-BY-NC,https://www.inaturalist.org/observations/68942999,2,0,Etc/UTC,3.0,0,3,False,48252.0,5.0,,6.0,True,0,2021-03-04T19:49:56.149Z,,bb4f4d7d-1356-455c-b738-f44583dcc7c7,open,,juliamproppe,Plantae,[],0,2021-02-02T02:09:40.473Z,2021-02-02T04:09:38.418Z,2021-02-01T15:07:17.000Z,True,"{'login': 'juliamproppe', 'user_icon_url': None}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/111760163/medium.jpg?1612231783,,healthy
555,555,68940482,2021-02-01,blank,45.5096003213,-123.0876122947,,,western redcedar,589062,48252,2021-02-02T01:00:09.989Z,2021-02-05T20:10:23.925Z,"Forest Grove, OR 97116, USA",False,2021/02/01 3:01 PM PST,47126,0,0,2021-02-01T23:01:00.000Z,Pacific Time (US & Canada),False,False,50.0,,,,needs_id,,,,CC-BY-NC,https://www.inaturalist.org/observations/68940482,2,0,America/Los_Angeles,,0,2,False,,1.0,,50.0,True,0,2021-02-05T20:10:31.717Z,,423e3c81-d78a-4d02-ae0a-aa49d01de1b5,open,,insectology,Plantae,[],0,2021-02-02T01:00:09.989Z,2021-02-05T20:10:23.925Z,2021-02-01T23:01:00.000Z,True,"{'login': 'insectology', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/589062/thumb.jpg?1561261270'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/111754806/medium.jpeg?1612227586,,healthy
556,556,68937551,2021-02-01,blank,47.619858,-122.29311899999999,17.0,,western redcedar,802464,48252,2021-02-01T23:28:40.042Z,2021-02-05T13:02:24.998Z,"King County, US-WA, US",False,2021-02-01 11:52:28,47126,1,0,2021-02-01T19:52:28.000Z,Pacific Time (US & Canada),False,False,2.0,,,,research,,,,CC0,https://www.inaturalist.org/observations/68937551,2,0,America/Los_Angeles,,0,2,False,48252.0,1.0,,2.0,True,0,2021-03-05T12:00:35.037Z,,c634dfc6-db25-4516-a2f7-cd7a9e80aa57,open,,joshuamorris,Plantae,[],0,2021-02-01T23:28:40.042Z,2021-02-05T13:02:24.998Z,2021-02-01T19:52:28.000Z,False,"{'login': 'joshuamorris', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/802464/thumb.jpg?1529086153'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/111748854/medium.jpg?1612222115,,healthy
557,557,68936077,2021-02-01,blank,47.5650333333,-122.276625,,,western redcedar,3994384,48252,2021-02-01T22:51:32.843Z,2021-02-01T22:56:04.110Z,"45th Ave S, Seattle, WA, US",False,Mon Feb 01 2021 14:49:05 GMT-0800 (PST),47126,0,0,2021-02-01T14:49:05.000Z,UTC,False,False,10.0,,,,needs_id,,,,CC-BY-NC,https://www.inaturalist.org/observations/68936077,1,1,Etc/UTC,3.0,0,2,False,,1.0,,10.0,True,0,2021-02-16T04:41:51.265Z,,cf00c295-1bdc-4815-a21e-a257a33f4951,open,,hermang1b,Plantae,[],0,2021-02-01T22:51:32.843Z,2021-02-01T22:56:04.110Z,2021-02-01T14:49:05.000Z,True,"{'login': 'hermang1b', 'user_icon_url': None}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/111746176/medium.jpg?1612219900,,healthy
558,558,68935990,2021-02-01,blank,47.565088095200004,-122.276646495,,,western redcedar,3994384,48252,2021-02-01T22:49:27.369Z,2021-02-02T17:10:51.744Z,"45th Ave S, Seattle, WA, US",False,Mon Feb 01 2021 14:49:18 GMT-0800 (PST),47126,0,0,2021-02-01T14:49:18.000Z,UTC,False,False,15.0,,,,needs_id,,,,CC-BY-NC,https://www.inaturalist.org/observations/68935990,1,0,Etc/UTC,3.0,0,2,False,136329.0,1.0,,15.0,True,1,2021-02-16T04:41:51.350Z,,a715af41-bd85-44ea-ab1b-ce21a50b53bf,open,,hermang1b,Plantae,[],0,2021-02-01T22:49:27.369Z,2021-02-02T17:10:51.744Z,2021-02-01T14:49:18.000Z,False,"{'login': 'hermang1b', 'user_icon_url': None}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/111746037/medium.jpg?1612219784,,healthy
559,559,68928156,2021-01-30,blank,49.27952,-122.97203,,,western redcedar,3571772,48252,2021-02-01T19:43:02.075Z,2021-02-02T00:18:11.452Z,"Hammarskjold Dr, Burnaby, BC, CA",False,Sat Jan 30 2021 22:21:36 GMT-0800 (PST),47126,1,0,2021-01-30T22:21:36.000Z,UTC,False,False,6.0,,,,research,,,,CC-BY-NC,https://www.inaturalist.org/observations/68928156,2,0,Etc/UTC,3.0,0,3,False,48252.0,5.0,,6.0,True,0,2021-03-04T08:34:47.751Z,,8324a549-2ee8-4fd5-b8cb-6e83d6664294,open,,lukaprpic,Plantae,[],0,2021-02-01T19:43:02.075Z,2021-02-02T00:18:11.452Z,2021-01-30T22:21:36.000Z,True,"{'login': 'lukaprpic', 'user_icon_url': None}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/111732142/medium.jpg?1612208587,,healthy
560,560,68912023,2021-02-01,blank,53.826345087,-1.6328964453,,,,3669956,48252,2021-02-01T11:20:00.970Z,2021-02-01T13:21:50.281Z,"West Yorkshire, England, GB",False,Mon Feb 01 2021 11:19:46 GMT+0000 (GMT),47126,0,0,2021-02-01T11:19:46.000Z,UTC,False,False,9.0,,,,needs_id,,,,CC-BY-NC,https://www.inaturalist.org/observations/68912023,1,0,Etc/UTC,3.0,0,1,False,,1.0,,9.0,True,0,2021-02-02T11:47:07.139Z,,9dc1870f-8e92-429a-876b-f9ca8c9dfa8b,open,,wanderingdude,Plantae,[],0,2021-02-01T11:20:00.970Z,2021-02-01T13:21:50.281Z,2021-02-01T11:19:46.000Z,True,"{'login': 'wanderingdude', 'user_icon_url': None}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/111700944/medium.jpg?1612178485,,healthy
561,561,68906672,2021-01-30,blank,49.3003224187,-123.15682343200001,,,western redcedar,1666456,48252,2021-02-01T06:48:55.069Z,2021-02-02T00:20:05.340Z,"Stanley Park, Vancouver, BC, CA",False,Sat Jan 30 2021 16:43:50 GMT-0800 (PST),47126,1,0,2021-01-30T16:43:50.000Z,UTC,False,False,64.0,,,,research,,,,,https://www.inaturalist.org/observations/68906672,1,0,Etc/UTC,3.0,0,2,False,48252.0,1.0,,64.0,True,0,2021-03-02T18:27:47.108Z,,ac004d7b-3da7-498f-b8f9-1a4a174995e6,open,,jason599,Plantae,[],0,2021-02-01T06:48:55.069Z,2021-02-02T00:20:05.340Z,2021-01-30T16:43:50.000Z,True,"{'login': 'jason599', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/1666456/thumb.jpeg?1556224186'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://static.inaturalist.org/photos/111690890/medium.jpg?1612162138,,healthy
562,562,68905929,2021-01-17,blank,49.0999333333,-122.880225,,,western redcedar,1421370,48252,2021-02-01T06:22:19.571Z,2021-02-02T00:21:40.903Z,"Newton, Surrey, BC, Canada",False,2021/01/17 1:23 PM PST,47126,1,0,2021-01-17T21:23:00.000Z,Pacific Time (US & Canada),False,False,6.0,,,,research,,,,CC-BY-NC,https://www.inaturalist.org/observations/68905929,1,0,America/Los_Angeles,,0,2,False,48252.0,1.0,,6.0,True,0,2021-03-05T08:03:57.361Z,,170caa47-e8b7-42a3-9f16-93fceb95f73d,open,,kmilligan,Plantae,[],0,2021-02-01T06:22:19.571Z,2021-02-02T00:21:40.903Z,2021-01-17T21:23:00.000Z,True,"{'login': 'kmilligan', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/1421370/thumb.jpeg?1591548134'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/111687717/medium.jpeg?1612158565,,healthy
563,563,68901755,2021-01-31,blank,45.6089216667,-122.8385916667,,,western redcedar,2494062,48252,2021-02-01T04:06:32.575Z,2021-02-05T20:11:48.602Z,"Portland, OR, US",False,Sun Jan 31 2021 10:22:02 GMT-0800 (PST),47126,1,0,2021-01-31T15:22:02.000Z,Eastern Time (US & Canada),False,False,103.0,,,,research,,,,CC0,https://www.inaturalist.org/observations/68901755,1,0,America/New_York,3.0,0,2,False,48252.0,1.0,,103.0,True,0,2021-03-04T16:26:59.701Z,,e64b5b62-fa36-443c-8ee5-88a8cd74a0b2,open,,granolapunk,Plantae,[],0,2021-02-01T04:06:32.575Z,2021-02-05T20:11:48.602Z,2021-01-31T15:22:02.000Z,True,"{'login': 'granolapunk', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/2494062/thumb.jpg?1591571580'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/111681241/medium.jpg?1612152424,,brown
